 1.2500,  0.00038, -1.3404,  3.7345
 1.2500,  0.00058, -1.2287,  5.4861
 1.2500,  0.00083, -1.1170,  0.8861
 1.2500,  0.00116, -1.0053,  2.4799
 1.2500,  0.00154, -0.8936,  3.9645
 1.2500,  0.00198, -0.7819,  5.3214
 1.2500,  0.00245, -0.6702,  0.2504
 1.2500,  0.00292, -0.5585,  1.3029
 1.2500,  0.00337, -0.4468,  2.1825
 1.2500,  0.00376, -0.3351,  2.8783
 1.2500,  0.00407, -0.2234,  3.3815
 1.2500,  0.00427, -0.1117,  3.6860
 1.2500,  0.00433,  0.0000,  3.7880
 1.2500,  0.00427,  0.1117,  3.6860
 1.2500,  0.00407,  0.2234,  3.3815
 1.2500,  0.00376,  0.3351,  2.8783
 1.2500,  0.00337,  0.4468,  2.1825
 1.2500,  0.00292,  0.5585,  1.3029
 1.2500,  0.00245,  0.6702,  0.2504
 1.2500,  0.00198,  0.7819,  5.3214
 1.2500,  0.00154,  0.8936,  3.9645
 1.2500,  0.00116,  1.0053,  2.4799
 1.2500,  0.00083,  1.1170,  0.8861
 1.2500,  0.00058,  1.2287,  5.4861
 1.2500,  0.00038,  1.3404,  3.7345
