 1.0000,  0.00038, -1.3404,  5.7103
 1.0000,  0.00058, -1.2287,  0.5329
 1.0000,  0.00083, -1.1170,  1.5539
 1.0000,  0.00116, -1.0053,  2.4771
 1.0000,  0.00154, -0.8936,  3.2912
 1.0000,  0.00198, -0.7819,  3.9859
 1.0000,  0.00245, -0.6702,  4.5526
 1.0000,  0.00292, -0.5585,  4.9842
 1.0000,  0.00337, -0.4468,  5.2755
 1.0000,  0.00376, -0.3351,  5.4226
 1.0000,  0.00407, -0.2234,  5.4239
 1.0000,  0.00427, -0.1117,  5.2792
 1.0000,  0.00433,  0.0000,  4.9904
 1.0000,  0.00427,  0.1117,  4.5611
 1.0000,  0.00407,  0.2234,  3.9966
 1.0000,  0.00376,  0.3351,  3.3040
 1.0000,  0.00337,  0.4468,  2.4919
 1.0000,  0.00292,  0.5585,  1.5705
 1.0000,  0.00245,  0.6702,  0.5511
 1.0000,  0.00198,  0.7819,  5.7298
 1.0000,  0.00154,  0.8936,  4.5538
 1.0000,  0.00116,  1.0053,  3.3211
 1.0000,  0.00083,  1.1170,  2.0470
 1.0000,  0.00058,  1.2287,  0.7474
 1.0000,  0.00038,  1.3404,  5.7216
