 0.8000,  0.00038, -1.3404,  2.0156
 0.8000,  0.00058, -1.2287,  1.9504
 0.8000,  0.00083, -1.1170,  1.8608
 0.8000,  0.00116, -1.0053,  1.7480
 0.8000,  0.00154, -0.8936,  1.6135
 0.8000,  0.00198, -0.7819,  1.4588
 0.8000,  0.00245, -0.6702,  1.2860
 0.8000,  0.00292, -0.5585,  1.0971
 0.8000,  0.00337, -0.4468,  0.8946
 0.8000,  0.00376, -0.3351,  0.6809
 0.8000,  0.00407, -0.2234,  0.4587
 0.8000,  0.00427, -0.1117,  0.2308
 0.8000,  0.00433,  0.0000,  6.2832
 0.8000,  0.00427,  0.1117,  6.0524
 0.8000,  0.00407,  0.2234,  5.8245
 0.8000,  0.00376,  0.3351,  5.6023
 0.8000,  0.00337,  0.4468,  5.3886
 0.8000,  0.00292,  0.5585,  5.1861
 0.8000,  0.00245,  0.6702,  4.9972
 0.8000,  0.00198,  0.7819,  4.8244
 0.8000,  0.00154,  0.8936,  4.6697
 0.8000,  0.00116,  1.0053,  4.5351
 0.8000,  0.00083,  1.1170,  4.4224
 0.8000,  0.00058,  1.2287,  4.3328
 0.8000,  0.00038,  1.3404,  4.2675
