 1.2500,  0.00051, -1.3404,  0.0000
 1.2500,  0.00077, -1.2287,  0.0000
 1.2500,  0.00111, -1.1170,  0.0000
 1.2500,  0.00154, -1.0053,  0.0000
 1.2500,  0.00206, -0.8936,  0.0000
 1.2500,  0.00264, -0.7819,  0.0000
 1.2500,  0.00326, -0.6702,  0.0000
 1.2500,  0.00389, -0.5585,  0.0000
 1.2500,  0.00449, -0.4468,  0.0000
 1.2500,  0.00502, -0.3351,  0.0000
 1.2500,  0.00543, -0.2234,  0.0000
 1.2500,  0.00569, -0.1117,  0.0000
 1.2500,  0.00578,  0.0000,  0.0000
 1.2500,  0.00569,  0.1117,  0.0000
 1.2500,  0.00543,  0.2234,  0.0000
 1.2500,  0.00502,  0.3351,  0.0000
 1.2500,  0.00449,  0.4468,  0.0000
 1.2500,  0.00389,  0.5585,  0.0000
 1.2500,  0.00326,  0.6702,  0.0000
 1.2500,  0.00264,  0.7819,  0.0000
 1.2500,  0.00206,  0.8936,  0.0000
 1.2500,  0.00154,  1.0053,  0.0000
 1.2500,  0.00111,  1.1170,  0.0000
 1.2500,  0.00077,  1.2287,  0.0000
 1.2500,  0.00051,  1.3404,  0.0000
