 1.0000,  0.00038, -1.3404,  1.9308
 1.0000,  0.00058, -1.2287,  2.8363
 1.0000,  0.00083, -1.1170,  3.7065
 1.0000,  0.00116, -1.0053,  4.5305
 1.0000,  0.00154, -0.8936,  5.2981
 1.0000,  0.00198, -0.7819,  5.9996
 1.0000,  0.00245, -0.6702,  0.3431
 1.0000,  0.00292, -0.5585,  0.8872
 1.0000,  0.00337, -0.4468,  1.3420
 1.0000,  0.00376, -0.3351,  1.7017
 1.0000,  0.00407, -0.2234,  1.9619
 1.0000,  0.00427, -0.1117,  2.1193
 1.0000,  0.00433,  0.0000,  2.1720
 1.0000,  0.00427,  0.1117,  2.1193
 1.0000,  0.00407,  0.2234,  1.9619
 1.0000,  0.00376,  0.3351,  1.7017
 1.0000,  0.00337,  0.4468,  1.3420
 1.0000,  0.00292,  0.5585,  0.8872
 1.0000,  0.00245,  0.6702,  0.3431
 1.0000,  0.00198,  0.7819,  5.9996
 1.0000,  0.00154,  0.8936,  5.2981
 1.0000,  0.00116,  1.0053,  4.5305
 1.0000,  0.00083,  1.1170,  3.7065
 1.0000,  0.00058,  1.2287,  2.8363
 1.0000,  0.00038,  1.3404,  1.9308
