 0.8000,  0.00038, -1.3404,  3.6703
 0.8000,  0.00058, -1.2287,  4.3811
 0.8000,  0.00083, -1.1170,  5.0373
 0.8000,  0.00116, -1.0053,  5.6308
 0.8000,  0.00154, -0.8936,  6.1540
 0.8000,  0.00198, -0.7819,  0.3173
 0.8000,  0.00245, -0.6702,  0.6816
 0.8000,  0.00292, -0.5585,  0.9591
 0.8000,  0.00337, -0.4468,  1.1462
 0.8000,  0.00376, -0.3351,  1.2408
 0.8000,  0.00407, -0.2234,  1.2416
 0.8000,  0.00427, -0.1117,  1.1486
 0.8000,  0.00433,  0.0000,  0.9630
 0.8000,  0.00427,  0.1117,  0.6871
 0.8000,  0.00407,  0.2234,  0.3243
 0.8000,  0.00376,  0.3351,  6.1623
 0.8000,  0.00337,  0.4468,  5.6403
 0.8000,  0.00292,  0.5585,  5.0480
 0.8000,  0.00245,  0.6702,  4.3928
 0.8000,  0.00198,  0.7819,  3.6829
 0.8000,  0.00154,  0.8936,  2.9270
 0.8000,  0.00116,  1.0053,  2.1347
 0.8000,  0.00083,  1.1170,  1.3157
 0.8000,  0.00058,  1.2287,  0.4804
 0.8000,  0.00038,  1.3404,  5.9222
