 1.0000,  0.00038, -1.3404,  0.0000
 1.0000,  0.00058, -1.2287,  0.0000
 1.0000,  0.00083, -1.1170,  0.0000
 1.0000,  0.00116, -1.0053,  0.0000
 1.0000,  0.00154, -0.8936,  0.0000
 1.0000,  0.00198, -0.7819,  0.0000
 1.0000,  0.00245, -0.6702,  0.0000
 1.0000,  0.00292, -0.5585,  0.0000
 1.0000,  0.00337, -0.4468,  0.0000
 1.0000,  0.00376, -0.3351,  0.0000
 1.0000,  0.00407, -0.2234,  0.0000
 1.0000,  0.00427, -0.1117,  0.0000
 1.0000,  0.00433,  0.0000,  0.0000
 1.0000,  0.00427,  0.1117,  0.0000
 1.0000,  0.00407,  0.2234,  0.0000
 1.0000,  0.00376,  0.3351,  0.0000
 1.0000,  0.00337,  0.4468,  0.0000
 1.0000,  0.00292,  0.5585,  0.0000
 1.0000,  0.00245,  0.6702,  0.0000
 1.0000,  0.00198,  0.7819,  0.0000
 1.0000,  0.00154,  0.8936,  0.0000
 1.0000,  0.00116,  1.0053,  0.0000
 1.0000,  0.00083,  1.1170,  0.0000
 1.0000,  0.00058,  1.2287,  0.0000
 1.0000,  0.00038,  1.3404,  0.0000
